rebalance_date,ACWI,AGG,BIV,BND,BNO,BSV,CORN,CWB,DBA,DBC,DGRO,DIA,DVY,EEM,EEMV,EFA,EFAV,EMB,EPI,EWA,EWC,EWD,EWG,EWH,EWI,EWJ,EWK,EWL,EWN,EWO,EWP,EWQ,EWS,EWT,EWU,EWW,EWZ,EZA,FXI,GLD,GOVT,GSG,HDV,HYG,IAU,ICF,IEF,IEFA,IEI,IEMG,IGSB,IJH,IJR,INDA,ITOT,IUSG,IUSV,IVV,IWD,IWF,IWM,IWN,IWO,IYR,JNK,KBE,KRE,KWEB,LQD,MDY,MTUM,MUB,PDBC,PFF,QQQ,QUAL,REM,RPG,RPV,RSP,RWR,RWX,SCHA,SCHB,SCHD,SCHE,SCHH,SCHR,SCHX,SCHZ,SDY,SGOL,SHY,SIZE,SJNK,SLV,SMH,SOXX,SPLV,SPY,STIP,THD,TIP,TLH,TLT,TUR,UNG,USMV,USO,VB,VCIT,VCSH,VEA,VEU,VGIT,VGLT,VIG,VLUE,VNQ,VNQI,VO,VOO,VOOG,VOOV,VT,VTI,VTV,VUG,VV,VWO,VXUS,VYM,WEAT,XBI,XHB,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,XRT
2019-10-01,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374
2020-01-02,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374
2020-04-01,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374
2020-07-01,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374
2020-10-01,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374
2021-01-04,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374
2021-04-01,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374
2021-07-01,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374
2021-10-01,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374
2022-01-03,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374
